id,num_contrato,num_estimacion,tipoEstimacion,id_deducion,porcentaje1,importe_deducion,id,nombre_deduccion,porcentaje,fecha,fecha_modificacion
10340,SIDUR-ED-17-010.629,7,1,14,0.2,951.22,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
10341,SIDUR-ED-17-010.629,7,1,13,0.03,142.68,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
10342,SIDUR-ED-17-010.629,7,1,12,0.03,142.68,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
10343,SIDUR-ED-17-010.629,7,1,11,0.03,142.68,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
10348,SIDUR-ED-17-181.865,6,1,14,0.2,739.66,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
10349,SIDUR-ED-17-181.865,6,1,13,0.03,110.95,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
10350,SIDUR-ED-17-181.865,6,1,12,0.03,110.95,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
10351,SIDUR-ED-17-181.865,6,1,11,0.03,110.95,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
10352,SIDUR-ED-17-106.773,9,1,15,0.2,8536.04,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
10353,SIDUR-ED-17-106.773,9,1,14,0.2,8536.04,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
10354,SIDUR-ED-17-106.773,9,1,13,0.03,1280.41,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
10355,SIDUR-ED-17-106.773,9,1,12,0.03,1280.41,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
10356,SIDUR-ED-17-106.773,9,1,11,0.03,1280.41,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
10357,SIDUR-ED-17-246.962,2,1,15,0.2,2859.86,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
10358,SIDUR-ED-17-246.962,2,1,14,0.2,2859.86,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
10359,SIDUR-ED-17-246.962,2,1,13,0.03,428.98,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
10360,SIDUR-ED-17-246.962,2,1,12,0.03,428.98,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
10361,SIDUR-ED-17-246.962,2,1,11,0.03,428.98,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
10362,SIDUR-ED-17-235.982,1,1,15,0.2,681.67,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
10363,SIDUR-ED-17-235.982,1,1,14,0.2,681.67,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
10364,SIDUR-ED-17-235.982,1,1,13,0.03,102.25,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
10365,SIDUR-ED-17-235.982,1,1,12,0.03,102.25,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
10366,SIDUR-ED-17-235.982,1,1,11,0.03,102.25,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
10367,SIDUR-PF-17-233.999,5,1,8,0.5,4713.88,8,0.5% INSPECCION Y VIGILANCIA (FEDERAL),0.5,12/06/2013,24/09/2014
10376,SIDUR-ED-17-111.769,5,1,15,0.2,2214.5,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
10377,SIDUR-ED-17-111.769,5,1,14,0.2,2214.5,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
10378,SIDUR-ED-17-111.769,5,1,13,0.03,332.17,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
10379,SIDUR-ED-17-111.769,5,1,12,0.03,332.17,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
10380,SIDUR-ED-17-111.769,5,1,11,0.03,332.17,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
10381,SIDUR-ED-17-087.622,5,1,15,0.2,1053.57,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
10382,SIDUR-ED-17-087.622,5,1,14,0.2,1053.57,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
10383,SIDUR-ED-17-087.622,5,1,13,0.03,158.04,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
10384,SIDUR-ED-17-087.622,5,1,12,0.03,158.04,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
10385,SIDUR-ED-17-087.622,5,1,11,0.03,158.04,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
10391,SIDUR-ED-17-152.794,4,1,15,0.2,570.61,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
10392,SIDUR-ED-17-152.794,4,1,14,0.2,570.61,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
10393,SIDUR-ED-17-152.794,4,1,13,0.03,85.59,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
10394,SIDUR-ED-17-152.794,4,1,12,0.03,85.59,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
10395,SIDUR-ED-17-152.794,4,1,11,0.03,85.59,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
10396,SIDUR-ED-17-037.668,7,1,15,0.2,2739.34,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
10397,SIDUR-ED-17-037.668,7,1,14,0.2,2739.34,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
10398,SIDUR-ED-17-037.668,7,1,13,0.03,410.9,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
10399,SIDUR-ED-17-037.668,7,1,12,0.03,410.9,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
10400,SIDUR-ED-17-037.668,7,1,11,0.03,410.9,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
10405,SIDUR-PF-17-128.756,1,1,8,0.5,513.99,8,0.5% INSPECCION Y VIGILANCIA (FEDERAL),0.5,12/06/2013,24/09/2014
10406,SIDUR-ED-17-146.798,2,1,15,0.2,2630.43,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
10407,SIDUR-ED-17-146.798,2,1,14,0.2,2630.43,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
10408,SIDUR-ED-17-146.798,2,1,13,0.03,394.56,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
10409,SIDUR-ED-17-146.798,2,1,12,0.03,394.56,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
10410,SIDUR-ED-17-146.798,2,1,11,0.03,394.56,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
10411,SIDUR-ED-17-028.659,2,1,15,0.2,1015.34,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
10412,SIDUR-ED-17-028.659,2,1,14,0.2,1015.34,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
10413,SIDUR-ED-17-028.659,2,1,13,0.03,152.3,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
10414,SIDUR-ED-17-028.659,2,1,12,0.03,152.3,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
10415,SIDUR-ED-17-028.659,2,1,11,0.03,152.3,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
10416,SIDUR-ED-17-028.659,3,1,15,0.2,2660.14,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
10417,SIDUR-ED-17-028.659,3,1,14,0.2,2660.14,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
10418,SIDUR-ED-17-028.659,3,1,13,0.03,399.02,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
10419,SIDUR-ED-17-028.659,3,1,12,0.03,399.02,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
10420,SIDUR-ED-17-028.659,3,1,11,0.03,399.02,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
10421,SIDUR-ED-17-028.659,4,1,15,0.2,1815.68,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
10422,SIDUR-ED-17-028.659,4,1,14,0.2,1815.68,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
10423,SIDUR-ED-17-028.659,4,1,13,0.03,272.35,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
10424,SIDUR-ED-17-028.659,4,1,12,0.03,272.35,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
10425,SIDUR-ED-17-028.659,4,1,11,0.03,272.35,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
10426,SIDUR-ED-17-028.659,5,1,15,0.2,1604.31,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
10427,SIDUR-ED-17-028.659,5,1,14,0.2,1604.31,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
10428,SIDUR-ED-17-028.659,5,1,13,0.03,240.65,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
10429,SIDUR-ED-17-028.659,5,1,12,0.03,240.65,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
10430,SIDUR-ED-17-028.659,5,1,11,0.03,240.65,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
10436,SIDUR-ED-17-129.781,5,1,14,0.2,300.21,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
10437,SIDUR-ED-17-129.781,5,1,13,0.03,45.03,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
10438,SIDUR-ED-17-129.781,5,1,12,0.03,45.03,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
10439,SIDUR-ED-17-129.781,5,1,11,0.03,45.03,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
10440,SIDUR-ED-17-129.781,6,1,14,0.2,300.21,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
10441,SIDUR-ED-17-129.781,6,1,13,0.03,45.03,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
10442,SIDUR-ED-17-129.781,6,1,12,0.03,45.03,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
10443,SIDUR-ED-17-129.781,6,1,11,0.03,45.03,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
10444,SIDUR-ED-17-129.781,7,1,14,0.2,70.05,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
10445,SIDUR-ED-17-129.781,7,1,13,0.03,10.51,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
10446,SIDUR-ED-17-129.781,7,1,12,0.03,10.51,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
10447,SIDUR-ED-17-129.781,7,1,11,0.03,10.51,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
10448,SIDUR-ED-17-234.961,1,1,14,0.2,257.7,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
10449,SIDUR-ED-17-234.961,1,1,15,0.2,257.7,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
10450,SIDUR-ED-17-234.961,1,1,13,0.03,38.65,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
10451,SIDUR-ED-17-234.961,1,1,12,0.03,38.65,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
10452,SIDUR-ED-17-234.961,1,1,11,0.03,38.65,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
10453,SIDUR-ED-17-032.654,6,1,15,0.2,545.69,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
10454,SIDUR-ED-17-032.654,6,1,14,0.2,545.69,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
10455,SIDUR-ED-17-032.654,6,1,13,0.03,81.85,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
10456,SIDUR-ED-17-032.654,6,1,12,0.03,81.85,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
10457,SIDUR-ED-17-032.654,6,1,11,0.03,81.85,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
10458,SIDUR-ED-17-021.632,6,1,15,0.2,6616.36,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
10459,SIDUR-ED-17-021.632,6,1,14,0.2,6616.36,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
10460,SIDUR-ED-17-021.632,6,1,13,0.03,992.45,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
10461,SIDUR-ED-17-021.632,6,1,12,0.03,992.45,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
10462,SIDUR-ED-17-021.632,6,1,11,0.03,992.45,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
10463,SIDUR-ED-17-134.796,4,1,15,0.2,612.67,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
10464,SIDUR-ED-17-134.796,4,1,14,0.2,612.67,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
10465,SIDUR-ED-17-134.796,4,1,13,0.03,91.9,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
10466,SIDUR-ED-17-134.796,4,1,12,0.03,91.9,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
10467,SIDUR-ED-17-134.796,4,1,11,0.03,91.9,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
10468,SIDUR-ED-17-256.1082,5,1,14,0.2,149.22,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
10469,SIDUR-ED-17-256.1082,5,1,13,0.03,22.38,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
10470,SIDUR-ED-17-256.1082,5,1,12,0.03,22.38,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
10471,SIDUR-ED-17-256.1082,5,1,11,0.03,22.38,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
10476,SIDUR-ED-17-188.810,4,1,14,0.2,200.76,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
10477,SIDUR-ED-17-188.810,4,1,13,0.03,30.11,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
10478,SIDUR-ED-17-188.810,4,1,12,0.03,30.11,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
10479,SIDUR-ED-17-188.810,4,1,11,0.03,30.11,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
10480,SIDUR-ED-17-188.810,5,1,14,0.2,200.76,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
10481,SIDUR-ED-17-188.810,5,1,13,0.03,30.11,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
10482,SIDUR-ED-17-188.810,5,1,12,0.03,30.11,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
10483,SIDUR-ED-17-188.810,5,1,11,0.03,30.11,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
10484,SIDUR-ED-17-188.810,6,1,14,0.2,173.99,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
10485,SIDUR-ED-17-188.810,6,1,13,0.03,26.1,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
10486,SIDUR-ED-17-188.810,6,1,12,0.03,26.1,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
10487,SIDUR-ED-17-188.810,6,1,11,0.03,26.1,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
10488,SIDUR-ED-17-033.657,7,1,15,0.2,17241.49,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
10489,SIDUR-ED-17-033.657,7,1,14,0.2,17241.49,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
10490,SIDUR-ED-17-033.657,7,1,13,0.03,2586.22,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
10491,SIDUR-ED-17-033.657,7,1,12,0.03,2586.22,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
10492,SIDUR-ED-17-033.657,7,1,11,0.03,2586.22,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
10493,SIDUR-ED-17-131.787,6,1,15,0.2,2482.24,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
10494,SIDUR-ED-17-131.787,6,1,14,0.2,2482.24,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
10495,SIDUR-ED-17-131.787,6,1,13,0.03,372.34,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
10496,SIDUR-ED-17-131.787,6,1,12,0.03,372.34,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
10497,SIDUR-ED-17-131.787,6,1,11,0.03,372.34,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
10498,SIDUR-PF-17-085.680,5,1,8,0.5,3661.08,8,0.5% INSPECCION Y VIGILANCIA (FEDERAL),0.5,12/06/2013,24/09/2014
10499,SIDUR-ED-17-256.1082,6,1,14,0.2,74.61,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
10500,SIDUR-ED-17-256.1082,6,1,13,0.03,11.19,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
10501,SIDUR-ED-17-256.1082,6,1,12,0.03,11.19,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
10502,SIDUR-ED-17-256.1082,6,1,11,0.03,11.19,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
10503,SIDUR-PF-17-085.680,6,1,8,0.5,2911.34,8,0.5% INSPECCION Y VIGILANCIA (FEDERAL),0.5,12/06/2013,24/09/2014
10504,SIDUR-PF-17-085.680,7,1,8,0.5,2952.39,8,0.5% INSPECCION Y VIGILANCIA (FEDERAL),0.5,12/06/2013,24/09/2014
10505,SIDUR-PF-17-085.680,8,1,8,0.5,4484.26,8,0.5% INSPECCION Y VIGILANCIA (FEDERAL),0.5,12/06/2013,24/09/2014
10506,SIDUR-PF-17-107.718,1,1,8,0.5,2530.51,8,0.5% INSPECCION Y VIGILANCIA (FEDERAL),0.5,12/06/2013,24/09/2014
10507,SIDUR-PF-17-107.718,2,1,8,0.5,3358.66,8,0.5% INSPECCION Y VIGILANCIA (FEDERAL),0.5,12/06/2013,24/09/2014
10508,SIDUR-PF-17-107.718,3,1,8,0.5,5085.11,8,0.5% INSPECCION Y VIGILANCIA (FEDERAL),0.5,12/06/2013,24/09/2014
